Sex,Age,Height,Weight,NOC,Category
1,21.0,197.0,84.0,31,team_sports - volleyball
1,31.0,178.0,90.0,35,precision_marksmanship - shooting
0,20.0,172.0,60.0,19,sprint_classes - athletics
0,19.0,165.0,44.0,168,artistic_aesthetic_judged - rhythmic_gymnastics
1,24.0,172.0,62.0,166,endurance_stamina - running
1,26.0,183.0,75.0,212,athletics_technical - jumps_and_vault
1,22.0,190.0,91.0,159,watercraft_racing - rowing
0,23.0,172.0,54.0,13,athletics_technical - jumps_and_vault
1,19.0,180.0,130.0,105,judo - heavy_classes_power
0,23.0,163.0,51.0,216,sprint_classes - athletics
1,32.0,175.0,88.0,102,team_sports - baseball_softball
1,21.0,178.0,70.0,98,Uncategorized
1,22.0,192.0,83.0,194,Uncategorized
1,25.0,200.0,90.0,172,sprint_classes - swimming
1,42.0,165.0,73.0,26,precision_marksmanship - shooting
1,26.0,190.0,92.0,210,watercraft_racing - rowing
0,24.0,163.0,55.0,215,team_sports - volleyball
1,24.0,189.0,90.0,190,racket_net_sports - tennis
1,29.0,167.0,62.0,72,weightlifting - light_classes
0,17.0,178.0,59.0,187,winter_sliding_alpine - alpine_skiing
0,28.0,172.0,62.0,142,endurance_stamina - road_cycling
0,15.0,159.0,46.0,212,artistic_aesthetic_judged - figure_skating
1,21.0,173.0,64.0,124,endurance_stamina - road_cycling
0,25.0,167.0,50.0,79,endurance_stamina - running
1,21.0,192.0,81.0,149,watercraft_racing - rowing
1,26.0,183.0,82.0,67,watercraft_racing - canoeing_kayaking
1,30.0,178.0,80.0,28,watercraft_racing - sailing
1,20.0,181.0,88.0,107,team_sports - handball
1,25.0,194.0,90.0,210,sprint_classes - swimming
0,26.0,165.0,55.0,98,fencing
1,28.0,192.0,84.0,173,team_sports - football
0,22.0,184.0,70.0,40,team_sports - basketball
0,27.0,165.0,66.0,35,watercraft_racing - sailing
1,22.0,174.0,69.0,12,endurance_stamina - cross_country_skiing
0,20.0,178.0,74.0,168,team_sports - handball
1,25.0,168.0,56.0,103,boxing - lighter_classes_speed
1,17.0,183.0,75.0,79,sprint_classes - swimming
0,19.0,178.0,87.0,209,winter_sliding_alpine - luge
0,24.0,176.0,63.0,3,team_sports - volleyball
1,21.0,200.0,88.0,107,team_sports - volleyball
1,21.0,185.0,98.0,104,team_sports - rugby_sevens
1,23.0,184.0,78.0,86,fencing
1,22.0,171.0,81.0,211,endurance_stamina - road_cycling
1,25.0,190.0,76.0,72,fencing
0,22.0,166.0,59.0,25,precision_marksmanship - archery
1,20.0,183.0,68.0,100,sprint_classes - athletics
1,21.0,169.0,54.5,66,boxing - lighter_classes_speed
0,23.0,170.0,58.0,212,artistic_aesthetic_judged - diving
1,32.0,177.0,70.0,72,watercraft_racing - canoeing_kayaking
1,21.0,178.0,76.0,98,sprint_classes - speed_skating
1,20.0,173.0,57.0,203,boxing - lighter_classes_speed
1,25.0,180.0,78.0,88,Uncategorized
1,19.0,179.0,72.0,79,Uncategorized
0,20.0,162.0,63.0,160,watercraft_racing - canoeing_kayaking
0,22.0,180.0,77.0,25,strength_power_throws
0,22.0,168.0,72.0,210,winter_sliding_alpine - luge
1,26.0,181.0,76.0,68,team_sports - football
0,27.0,172.0,64.0,28,team_sports - volleyball
1,19.0,176.0,57.0,190,boxing - lighter_classes_speed
1,32.0,180.0,72.0,72,watercraft_racing - sailing
1,26.0,166.0,56.0,121,athletics_technical - jumps_and_vault
0,18.0,166.0,49.0,14,artistic_aesthetic_judged - rhythmic_gymnastics
0,27.0,176.0,68.0,142,endurance_stamina - road_cycling
1,22.0,190.0,82.0,172,team_sports - football
1,22.0,165.0,57.0,128,wrestling - lighter_classes_speed
1,29.0,194.0,93.0,223,team_sports - handball
1,20.0,157.0,60.0,142,judo - lighter_classes_speed
0,27.0,160.0,55.0,40,sprint_classes - speed_skating
1,21.0,183.0,73.0,72,team_sports - football
1,25.0,178.0,82.0,163,precision_marksmanship - shooting
1,26.0,187.0,80.0,210,endurance_stamina - running
1,30.0,183.0,95.0,35,winter_sliding_alpine - bobsleigh
1,14.0,180.0,75.0,174,sprint_classes - swimming
0,26.0,163.0,56.0,12,strength_power_throws
0,24.0,160.0,62.0,167,team_sports - hockey
1,24.0,180.0,68.0,12,endurance_stamina - road_cycling
1,26.0,171.0,71.0,96,sprint_classes - athletics
0,27.0,162.0,52.0,67,sprint_classes - athletics
1,35.0,170.0,75.0,128,precision_marksmanship - shooting
1,26.0,182.0,72.0,77,sprint_classes - athletics
1,23.0,170.0,51.0,3,boxing - lighter_classes_speed
1,20.0,178.0,77.0,8,team_sports - hockey
1,25.0,164.0,50.0,49,racket_net_sports - table_tennis
1,19.0,180.0,75.0,79,fencing
1,23.0,183.0,75.0,196,Uncategorized
0,22.0,176.0,55.0,212,endurance_stamina - running
1,24.0,192.0,92.0,77,strength_power_throws
0,21.0,176.0,72.0,98,team_sports - water_polo
1,19.0,185.0,65.0,74,precision_marksmanship - shooting
1,22.0,185.0,97.0,145,wrestling - middle_classes_mixed
1,22.0,177.0,74.0,159,fencing
1,37.0,170.0,70.0,160,precision_marksmanship - shooting
1,22.0,193.0,90.0,194,watercraft_racing - canoeing_kayaking
1,20.0,178.0,84.0,19,team_sports - water_polo
1,18.0,182.0,78.0,210,fencing
1,22.0,167.0,65.0,212,weightlifting - light_classes
0,16.0,160.0,50.0,157,sprint_classes - swimming
1,27.0,171.0,70.0,147,strength_power_throws
1,21.0,183.0,83.0,194,watercraft_racing - rowing
1,20.0,176.0,71.0,58,team_sports - football
1,31.0,185.0,67.0,52,watercraft_racing - canoeing_kayaking
1,34.0,160.0,53.0,167,endurance_stamina - running
1,25.0,178.0,66.0,35,team_sports - hockey
0,22.0,165.0,65.0,210,sprint_classes - swimming
0,22.0,175.0,67.0,50,team_sports - basketball
1,24.0,183.0,72.0,168,watercraft_racing - rowing
0,19.0,175.0,62.0,166,athletics_technical - jumps_and_vault
1,21.0,178.0,70.0,190,endurance_stamina - road_cycling
0,33.0,175.0,66.0,35,team_sports - volleyball
1,24.0,184.0,80.0,187,watercraft_racing - sailing
0,20.0,160.0,54.0,100,sprint_classes - athletics
0,33.0,170.0,60.0,77,team_sports - football
1,27.0,196.0,90.0,210,team_sports - basketball
1,22.0,178.0,72.0,210,fencing
0,21.0,161.0,56.0,102,racket_net_sports - tennis
1,33.0,176.0,77.0,187,team_sports - hockey
1,28.0,192.0,74.0,28,endurance_stamina - running
0,25.0,160.0,51.0,74,artistic_aesthetic_judged - figure_skating
1,25.0,165.0,68.0,61,sprint_classes - athletics
1,27.0,189.0,83.0,190,racket_net_sports - table_tennis
1,25.0,184.0,82.0,8,winter_sliding_alpine - alpine_skiing
1,21.0,193.0,85.0,40,team_sports - volleyball
1,32.0,202.0,92.0,67,team_sports - volleyball
1,21.0,184.0,83.0,98,watercraft_racing - rowing
1,20.0,174.0,71.0,210,endurance_stamina - road_cycling
0,22.0,165.0,63.0,66,team_sports - ice_hockey
0,24.0,155.0,53.0,102,team_sports - hockey
1,28.0,206.0,106.0,72,team_sports - basketball
1,24.0,185.0,76.0,154,athletics_technical - jumps_and_vault
1,23.0,178.0,74.0,159,wrestling - middle_classes_mixed
0,21.0,168.0,65.0,210,strength_power_throws
1,20.0,173.0,67.0,194,Uncategorized
1,20.0,183.0,83.0,50,sprint_classes - athletics
1,23.0,185.0,79.0,66,racket_net_sports - tennis
0,16.0,179.0,73.0,166,sprint_classes - swimming
1,22.0,188.0,88.0,8,team_sports - volleyball
1,26.0,167.0,60.0,159,team_sports - football
1,31.0,180.0,78.0,12,watercraft_racing - canoeing_kayaking
1,23.0,172.0,66.0,66,athletics_technical - jumps_and_vault
0,20.0,172.0,59.0,68,artistic_aesthetic_judged - figure_skating
0,26.0,172.0,68.0,72,team_sports - hockey
1,24.0,170.0,64.0,212,artistic_aesthetic_judged - gymnastics
1,21.0,167.0,58.0,161,precision_marksmanship - shooting
1,25.0,187.0,84.0,88,team_sports - water_polo
0,25.0,180.0,66.0,49,team_sports - handball
0,24.0,174.0,61.0,72,artistic_aesthetic_judged - diving
0,24.0,163.0,59.0,147,artistic_aesthetic_judged - gymnastics
1,27.0,164.0,55.0,31,artistic_aesthetic_judged - gymnastics
1,39.0,172.0,73.0,61,equestrian
1,29.0,176.0,75.0,159,team_sports - ice_hockey
1,22.0,184.0,79.0,90,athletics_technical - jumps_and_vault
1,23.0,170.0,70.0,201,endurance_stamina - road_cycling
0,25.0,182.0,72.0,212,team_sports - basketball
0,26.0,184.0,74.0,28,team_sports - volleyball
0,21.0,176.0,68.0,107,team_sports - handball
1,25.0,163.0,59.0,102,artistic_aesthetic_judged - gymnastics
1,25.0,208.0,115.0,12,team_sports - basketball
1,21.0,175.0,73.0,212,winter_sliding_alpine - ski_jumping
1,21.0,174.0,83.0,66,team_sports - ice_hockey
1,18.0,183.0,98.0,31,wrestling - heavy_classes_power
1,28.0,175.0,79.0,72,winter_sliding_alpine - luge
0,18.0,162.0,47.0,167,team_sports - football
1,19.0,196.0,84.0,61,team_sports - basketball
1,21.0,192.0,80.0,168,racket_net_sports - table_tennis
1,23.0,184.0,77.0,98,team_sports - football
1,24.0,180.0,95.0,212,winter_sliding_alpine - bobsleigh
1,27.0,184.0,77.0,28,endurance_stamina - running
1,28.0,194.0,90.0,52,sprint_classes - swimming
1,25.0,189.0,90.0,40,team_sports - baseball_softball
1,24.0,182.0,74.0,90,team_sports - hockey
0,26.0,165.0,63.0,147,precision_marksmanship - shooting
1,20.0,178.0,69.0,159,athletics_technical - jumps_and_vault
0,27.0,160.0,58.0,212,team_sports - hockey
1,31.0,182.0,138.0,194,weightlifting - heavy_classes
1,22.0,194.0,126.0,98,strength_power_throws
1,32.0,191.0,92.0,98,team_sports - water_polo
1,23.0,170.0,85.0,14,weightlifting - middle_classes
1,29.0,183.0,70.0,40,watercraft_racing - rowing
1,22.0,173.0,73.0,48,team_sports - football
1,19.0,168.0,72.0,143,sprint_classes - athletics
1,21.0,170.0,59.0,24,endurance_stamina - road_cycling
1,30.0,170.0,114.0,120,weightlifting - heavy_classes
1,23.0,176.0,73.0,203,team_sports - volleyball
0,25.0,175.0,67.0,12,team_sports - hockey
1,22.0,174.0,72.0,210,sprint_classes - swimming
0,26.0,162.0,50.0,100,athletics_technical - hurdles_steeplechase
0,19.0,176.0,67.0,88,Uncategorized
0,31.0,172.0,68.0,212,watercraft_racing - rowing
1,24.0,180.0,77.0,77,team_sports - hockey
0,20.0,172.0,57.0,72,artistic_aesthetic_judged - synchronized_swimming
1,21.0,172.0,70.0,50,sprint_classes - athletics
0,19.0,155.0,59.0,12,artistic_aesthetic_judged - diving
1,19.0,183.0,68.0,98,endurance_stamina - running
1,29.0,185.0,81.0,159,boxing - heavy_classes_power
1,22.0,171.0,64.0,79,boxing - lighter_classes_speed
1,28.0,188.0,85.0,166,team_sports - water_polo
0,18.0,175.0,63.0,142,sprint_classes - athletics
1,28.0,180.0,80.0,67,watercraft_racing - rowing
0,23.0,160.0,50.0,61,watercraft_racing - sailing
0,24.0,160.0,48.0,70,judo - lighter_classes_speed
0,20.0,169.0,65.0,31,watercraft_racing - canoeing_kayaking
1,23.0,189.0,78.0,166,sprint_classes - athletics
1,24.0,185.0,87.0,201,judo - middle_classes_mixed
0,31.0,179.0,70.0,61,team_sports - basketball
1,31.0,175.0,80.0,196,Uncategorized
1,17.0,188.0,66.0,17,Uncategorized
1,23.0,170.0,68.0,128,endurance_stamina - road_cycling
1,25.0,178.0,74.0,67,wrestling - middle_classes_mixed
0,25.0,182.0,75.0,209,watercraft_racing - rowing
1,21.0,175.0,75.0,50,racket_net_sports - table_tennis
0,23.0,175.0,66.0,212,team_sports - basketball
1,24.0,183.0,96.0,67,winter_sliding_alpine - bobsleigh
1,22.0,197.0,92.0,13,Uncategorized
1,26.0,190.0,86.0,210,watercraft_racing - rowing
1,22.0,183.0,91.0,210,strength_power_throws
1,26.0,178.0,85.0,153,strength_power_throws
0,22.0,171.0,74.0,102,team_sports - baseball_softball
1,31.0,182.0,70.0,126,endurance_stamina - running
1,20.0,183.0,75.0,212,athletics_technical - jumps_and_vault
0,19.0,163.0,55.0,28,sprint_classes - swimming
1,27.0,196.0,99.0,212,watercraft_racing - rowing
1,20.0,182.0,78.0,190,multi_discipline_combined
1,23.0,174.0,74.0,159,Uncategorized
1,27.0,160.0,60.0,215,endurance_stamina - running
1,29.0,180.0,85.0,52,team_sports - ice_hockey
1,25.0,193.0,88.0,50,team_sports - handball
0,24.0,167.0,61.0,72,athletics_technical - hurdles_steeplechase
1,24.0,193.0,84.0,35,team_sports - volleyball
1,22.0,178.0,73.0,87,team_sports - football
0,30.0,165.0,54.0,77,racket_net_sports - table_tennis
1,24.0,176.0,70.0,107,watercraft_racing - canoeing_kayaking
1,21.0,178.0,70.0,67,sprint_classes - speed_skating
1,19.0,175.0,76.0,100,sprint_classes - athletics
1,22.0,176.0,73.0,211,boxing - middle_classes_mixed
1,26.0,170.0,75.0,8,team_sports - hockey
1,24.0,184.0,78.0,194,athletics_technical - hurdles_steeplechase
0,22.0,168.0,60.0,52,endurance_stamina - running
0,29.0,165.0,59.0,50,endurance_stamina - running
1,23.0,180.0,65.0,77,endurance_stamina - running
1,36.0,180.0,83.0,93,watercraft_racing - sailing
0,20.0,172.0,56.0,66,artistic_aesthetic_judged - gymnastics
1,30.0,175.0,74.0,212,equestrian
0,24.0,170.0,59.0,11,judo - middle_classes_mixed
0,19.0,170.0,78.0,35,winter_sliding_alpine - alpine_skiing
1,24.0,194.0,99.0,190,sprint_classes - swimming
0,27.0,172.0,64.0,168,team_sports - ice_hockey
0,28.0,159.0,51.0,159,sprint_classes - speed_skating
1,27.0,178.0,84.0,102,team_sports - ice_hockey
0,27.0,185.0,84.0,79,team_sports - volleyball
1,17.0,164.0,48.0,193,boxing - lighter_classes_speed
0,26.0,175.0,60.0,3,endurance_stamina - running
1,27.0,183.0,88.0,149,watercraft_racing - canoeing_kayaking
0,28.0,174.0,65.0,40,team_sports - football
1,23.0,172.0,70.0,90,team_sports - hockey
1,23.0,183.0,76.0,52,multi_discipline_combined
1,19.0,171.0,70.0,159,sprint_classes - athletics
1,22.0,188.0,89.0,74,winter_sliding_alpine - luge
1,24.0,183.0,83.0,107,team_sports - handball
0,26.0,170.0,54.0,103,fencing
1,22.0,187.0,80.0,98,winter_sliding_alpine - luge
0,15.0,170.0,60.0,98,sprint_classes - swimming
1,19.0,170.0,70.0,110,fencing
1,23.0,156.0,75.0,116,boxing - middle_classes_mixed
1,20.0,188.0,89.0,35,team_sports - ice_hockey
1,45.0,185.0,85.0,149,team_sports - curling
1,19.0,169.0,62.0,98,endurance_stamina - speed_skating
1,28.0,191.0,110.0,19,strength_power_throws
1,21.0,183.0,84.0,212,team_sports - baseball_softball
1,26.0,176.0,63.0,190,endurance_stamina - running
1,29.0,169.0,60.0,34,judo - lighter_classes_speed
1,19.0,186.0,65.0,208,athletics_technical - hurdles_steeplechase
1,21.0,169.0,54.0,67,boxing - lighter_classes_speed
1,39.0,169.0,64.0,86,precision_marksmanship - shooting
1,21.0,172.0,65.0,128,team_sports - water_polo
0,23.0,163.0,59.0,35,winter_sliding_alpine - luge
1,26.0,200.0,97.0,68,team_sports - basketball
1,26.0,185.0,80.0,56,sprint_classes - athletics
0,23.0,177.0,73.0,72,watercraft_racing - rowing
1,27.0,166.0,60.0,79,wrestling - middle_classes_mixed
1,30.0,185.0,84.0,212,team_sports - baseball_softball
1,23.0,173.0,65.0,98,endurance_stamina - running
1,30.0,188.0,74.0,77,endurance_stamina - running
0,15.0,153.0,49.0,12,artistic_aesthetic_judged - gymnastics
0,22.0,165.0,56.0,98,racket_net_sports - tennis
1,25.0,176.0,74.0,45,team_sports - football
1,27.0,183.0,96.0,2,strength_power_throws
1,23.0,183.0,75.0,102,sprint_classes - swimming
0,21.0,162.0,55.0,48,endurance_stamina - road_cycling
1,26.0,170.0,60.0,53,endurance_stamina - running
1,29.0,189.0,85.0,58,fencing
1,23.0,189.0,88.0,77,watercraft_racing - canoeing_kayaking
1,26.0,179.0,79.0,8,team_sports - hockey
1,18.0,181.0,83.0,147,team_sports - ice_hockey
0,22.0,179.0,60.0,77,multi_discipline_combined
1,21.0,166.0,60.0,8,boxing - lighter_classes_speed
1,23.0,200.0,90.0,28,team_sports - basketball
1,25.0,174.0,84.0,13,team_sports - ice_hockey
1,20.0,165.0,60.0,128,team_sports - hockey
1,25.0,194.0,82.0,67,team_sports - volleyball
0,19.0,168.0,62.0,98,fencing
1,26.0,176.0,77.0,72,sprint_classes - athletics
1,17.0,173.0,60.0,63,endurance_stamina - running
1,18.0,165.0,52.0,74,watercraft_racing - rowing
1,26.0,166.0,58.0,67,endurance_stamina - running
1,21.0,166.0,62.0,67,artistic_aesthetic_judged - gymnastics
1,20.0,186.0,90.0,210,watercraft_racing - rowing
1,28.0,191.0,95.0,98,watercraft_racing - rowing
1,21.0,182.0,74.0,159,sprint_classes - athletics
1,42.0,180.0,84.0,212,watercraft_racing - sailing
0,19.0,178.0,68.0,72,Uncategorized
1,32.0,177.0,64.0,19,endurance_stamina - road_cycling
1,25.0,177.0,82.0,92,wrestling - middle_classes_mixed
0,30.0,165.0,57.0,13,endurance_stamina - road_cycling
1,21.0,186.0,69.0,68,endurance_stamina - running
1,21.0,188.0,76.0,67,sprint_classes - swimming
0,23.0,176.0,75.0,212,strength_power_throws
1,26.0,180.0,72.0,28,watercraft_racing - sailing
1,24.0,179.0,71.0,190,watercraft_racing - canoeing_kayaking
1,34.0,180.0,80.0,8,fencing
1,30.0,190.0,88.0,8,team_sports - handball
1,21.0,174.0,65.0,92,sprint_classes - athletics
1,25.0,169.0,51.0,27,boxing - lighter_classes_speed
0,34.0,162.0,62.0,28,team_sports - handball
0,36.0,160.0,57.0,98,team_sports - baseball_softball
1,26.0,193.0,108.0,72,winter_sliding_alpine - bobsleigh
1,23.0,168.0,65.0,13,watercraft_racing - sailing
1,30.0,173.0,76.0,126,wrestling - middle_classes_mixed
1,21.0,158.0,50.0,161,boxing - lighter_classes_speed
1,25.0,181.0,81.5,66,watercraft_racing - rowing
1,33.0,170.0,59.0,72,endurance_stamina - running
1,24.0,183.0,78.0,13,judo - middle_classes_mixed
1,23.0,185.0,71.0,88,team_sports - basketball
1,19.0,174.0,70.0,117,fencing
1,23.0,188.0,82.0,28,athletics_technical - jumps_and_vault
1,17.0,173.0,65.0,109,sprint_classes - athletics
0,34.0,177.0,67.0,49,team_sports - basketball
0,23.0,168.0,63.0,102,team_sports - volleyball
0,28.0,173.0,74.0,35,watercraft_racing - rowing
1,22.0,186.0,91.0,75,boxing - heavy_classes_power
1,28.0,183.0,82.0,88,fencing
1,22.0,183.0,64.0,28,athletics_technical - jumps_and_vault
1,38.0,178.0,68.0,86,precision_marksmanship - shooting
1,23.0,171.0,63.0,210,endurance_stamina - running
0,26.0,162.0,54.0,28,team_sports - rugby_sevens
1,22.0,172.0,62.0,6,boxing - middle_classes_mixed
1,22.0,172.0,69.0,215,endurance_stamina - road_cycling
0,18.0,137.0,43.0,72,artistic_aesthetic_judged - gymnastics
0,29.0,165.0,51.0,35,artistic_aesthetic_judged - synchronized_swimming
1,25.0,175.0,71.0,104,sprint_classes - athletics
1,22.0,168.0,57.0,212,endurance_stamina - running
1,30.0,180.0,93.0,28,judo - heavy_classes_power
0,20.0,164.0,61.0,50,Uncategorized
1,26.0,190.0,118.0,75,wrestling - heavy_classes_power
1,22.0,170.0,63.0,212,artistic_aesthetic_judged - gymnastics
1,27.0,180.0,74.0,40,team_sports - water_polo
1,25.0,176.0,68.0,190,athletics_technical - hurdles_steeplechase
1,26.0,171.0,63.0,35,endurance_stamina - road_cycling
1,29.0,203.0,105.0,168,team_sports - volleyball
0,23.0,171.0,52.0,78,sprint_classes - athletics
1,25.0,182.0,90.0,31,precision_marksmanship - shooting
0,22.0,165.0,64.0,102,Uncategorized
1,17.0,181.0,72.0,102,Uncategorized
1,29.0,178.0,70.0,55,endurance_stamina - running
1,24.0,186.0,90.0,8,team_sports - volleyball
0,22.0,188.0,74.0,12,watercraft_racing - rowing
0,20.0,169.0,54.0,40,artistic_aesthetic_judged - synchronized_swimming
1,19.0,176.0,70.0,67,artistic_aesthetic_judged - figure_skating
1,19.0,178.0,68.0,95,sprint_classes - swimming
1,21.0,178.0,69.0,160,sprint_classes - swimming
1,28.0,172.0,63.0,160,endurance_stamina - running
1,20.0,179.0,75.0,61,athletics_technical - jumps_and_vault
0,30.0,172.0,64.0,190,team_sports - football
1,27.0,180.0,78.0,98,team_sports - baseball_softball
0,17.0,183.0,85.0,142,sprint_classes - swimming
1,19.0,184.0,81.0,42,team_sports - football
1,24.0,169.0,67.0,53,team_sports - football
1,19.0,179.0,72.0,78,team_sports - football
0,26.0,169.0,73.0,161,team_sports - volleyball
1,22.0,190.0,80.0,98,athletics_technical - jumps_and_vault
0,27.0,172.0,67.0,212,team_sports - football
1,22.0,178.0,73.0,210,winter_sliding_alpine - alpine_skiing
0,27.0,161.0,53.0,210,athletics_technical - jumps_and_vault
1,29.0,183.0,93.0,74,judo - heavy_classes_power
0,22.0,170.0,55.0,103,sprint_classes - athletics
0,27.0,165.0,56.0,50,fencing
1,28.0,164.0,74.0,88,sprint_classes - cycling
1,22.0,185.0,81.0,166,boxing - heavy_classes_power
1,22.0,198.0,95.0,35,team_sports - basketball
1,25.0,175.0,101.0,72,winter_sliding_alpine - bobsleigh
1,21.0,178.0,76.0,64,artistic_aesthetic_judged - freestyle_skiing
1,27.0,183.0,79.0,187,fencing
0,22.0,170.0,56.0,35,artistic_aesthetic_judged - freestyle_skiing
1,29.0,180.0,86.0,98,team_sports - ice_hockey
1,19.0,174.0,66.0,77,endurance_stamina - running
0,17.0,155.0,40.0,107,artistic_aesthetic_judged - gymnastics
1,23.0,184.0,77.0,67,team_sports - water_polo
1,20.0,168.0,50.0,137,boxing - lighter_classes_speed
0,23.0,157.0,50.0,201,endurance_stamina - running
1,24.0,170.0,64.0,35,team_sports - football
1,22.0,180.0,82.0,68,watercraft_racing - canoeing_kayaking
1,24.0,193.0,92.0,74,sprint_classes - swimming
1,27.0,167.0,73.0,210,wrestling - middle_classes_mixed
0,27.0,173.0,68.0,28,athletics_technical - jumps_and_vault
1,17.0,180.0,68.0,102,sprint_classes - swimming
1,17.0,182.0,71.0,74,sprint_classes - swimming
1,20.0,187.0,83.0,72,Uncategorized
1,24.0,198.0,100.0,67,team_sports - handball
1,26.0,183.0,78.0,72,fencing
