Sex,Age,Height,Weight,NOC,Category
1,30.0,168.0,59.0,40,team_sports - football
0,23.0,176.0,59.0,209,sprint_classes - speed_skating
0,25.0,182.0,60.0,31,athletics_technical - jumps_and_vault
0,18.0,174.0,65.0,67,sprint_classes - athletics
1,26.0,176.0,72.0,223,Uncategorized
1,33.0,180.0,84.0,142,team_sports - baseball_softball
1,20.0,187.0,76.0,72,Uncategorized
1,20.0,177.0,70.0,107,team_sports - hockey
0,33.0,169.0,55.0,67,fencing
1,22.0,176.0,70.0,67,sprint_classes - athletics
0,21.0,163.0,56.0,13,sprint_classes - swimming
1,40.0,172.0,69.0,104,watercraft_racing - sailing
1,22.0,192.0,93.0,223,team_sports - basketball
0,20.0,160.0,56.0,147,sprint_classes - speed_skating
0,22.0,172.0,66.0,45,team_sports - football
1,34.0,175.0,78.0,92,wrestling - middle_classes_mixed
1,25.0,172.0,64.0,99,watercraft_racing - sailing
1,26.0,181.0,81.0,77,team_sports - water_polo
0,20.0,185.0,68.0,194,athletics_technical - jumps_and_vault
1,19.0,203.0,96.0,107,team_sports - handball
1,27.0,170.0,72.0,66,endurance_stamina - road_cycling
1,22.0,189.0,79.0,35,team_sports - ice_hockey
1,30.0,188.0,85.0,25,team_sports - ice_hockey
1,22.0,190.0,80.0,137,sprint_classes - swimming
0,25.0,171.0,60.0,168,Uncategorized
1,24.0,180.0,73.0,62,endurance_stamina - biathlon
1,36.0,180.0,75.0,187,fencing
0,25.0,175.0,64.0,72,racket_net_sports - badminton
1,27.0,183.0,77.0,178,athletics_technical - jumps_and_vault
1,21.0,185.0,88.0,13,watercraft_racing - rowing
0,18.0,168.0,52.0,66,artistic_aesthetic_judged - synchronized_swimming
1,25.0,179.0,80.0,159,watercraft_racing - canoeing_kayaking
1,25.0,165.0,68.0,101,wrestling - middle_classes_mixed
1,23.0,185.0,80.0,210,Uncategorized
1,25.0,172.0,73.0,120,team_sports - football
1,28.0,186.0,146.0,212,weightlifting - heavy_classes
1,25.0,197.0,120.0,212,strength_power_throws
1,24.0,178.0,77.0,190,sprint_classes - speed_skating
1,25.0,185.0,89.0,31,watercraft_racing - rowing
0,23.0,170.0,73.0,72,watercraft_racing - canoeing_kayaking
1,22.0,178.0,75.0,102,watercraft_racing - rowing
0,24.0,163.0,60.0,196,strength_power_throws
1,22.0,184.0,68.0,40,precision_marksmanship - shooting
1,24.0,164.0,67.0,159,wrestling - lighter_classes_speed
1,30.0,183.0,78.0,72,watercraft_racing - canoeing_kayaking
0,27.0,158.0,58.0,72,team_sports - hockey
0,27.0,168.0,57.0,147,endurance_stamina - cross_country_skiing
1,25.0,178.0,73.0,210,athletics_technical - jumps_and_vault
0,21.0,178.0,60.0,210,athletics_technical - jumps_and_vault
1,20.0,178.0,74.0,72,sprint_classes - athletics
0,23.0,168.0,55.0,139,endurance_stamina - running
1,23.0,164.0,58.0,107,weightlifting - light_classes
1,21.0,181.0,82.0,74,wrestling - middle_classes_mixed
0,19.0,156.0,44.0,102,artistic_aesthetic_judged - rhythmic_gymnastics
1,24.0,190.0,72.0,57,athletics_technical - jumps_and_vault
1,19.0,168.0,71.0,118,judo - middle_classes_mixed
0,25.0,167.0,57.0,187,endurance_stamina - running
1,19.0,170.0,62.0,190,winter_sliding_alpine - alpine_skiing
0,22.0,170.0,60.0,142,racket_net_sports - table_tennis
1,25.0,157.0,59.0,50,weightlifting - light_classes
1,23.0,178.0,75.0,28,equestrian
1,19.0,185.0,62.0,128,team_sports - football
1,27.0,178.0,84.0,212,team_sports - handball
0,26.0,183.0,76.0,12,team_sports - water_polo
0,23.0,170.0,57.0,52,endurance_stamina - biathlon
1,21.0,194.0,90.0,15,sprint_classes - swimming
0,26.0,173.0,65.0,72,fencing
0,23.0,180.0,80.0,12,team_sports - basketball
0,25.0,172.0,68.0,53,watercraft_racing - sailing
1,23.0,180.0,75.0,72,winter_sliding_alpine - alpine_skiing
1,21.0,183.0,79.0,212,sprint_classes - athletics
1,32.0,183.0,86.0,187,watercraft_racing - sailing
0,28.0,178.0,69.0,12,team_sports - football
1,24.0,190.0,90.0,212,multi_discipline_combined
1,22.0,178.0,63.0,90,endurance_stamina - running
1,20.0,178.0,65.0,61,team_sports - football
1,33.0,187.0,76.0,12,endurance_stamina - running
0,28.0,175.0,72.0,212,watercraft_racing - sailing
1,31.0,180.0,82.0,72,team_sports - hockey
1,23.0,169.0,69.0,102,team_sports - ice_hockey
1,24.0,183.0,85.0,66,team_sports - ice_hockey
1,24.0,175.0,79.0,212,team_sports - hockey
1,23.0,169.0,72.0,159,winter_sliding_alpine - ski_jumping
1,24.0,178.0,64.0,128,equestrian
1,29.0,181.0,82.0,72,team_sports - hockey
1,22.0,182.0,80.0,31,team_sports - water_polo
1,24.0,186.0,80.0,77,fencing
1,20.0,179.0,68.0,128,watercraft_racing - rowing
0,23.0,170.0,62.0,190,athletics_technical - hurdles_steeplechase
1,21.0,170.0,75.0,98,winter_sliding_alpine - alpine_skiing
1,19.0,190.0,81.0,126,Uncategorized
0,23.0,167.0,55.0,107,racket_net_sports - table_tennis
1,20.0,169.0,60.0,40,artistic_aesthetic_judged - gymnastics
0,17.0,174.0,71.0,35,team_sports - handball
0,25.0,168.0,61.0,104,sprint_classes - athletics
1,24.0,170.0,67.0,63,boxing - middle_classes_mixed
1,23.0,180.0,84.0,72,judo - middle_classes_mixed
1,18.0,179.0,55.0,66,wrestling - lighter_classes_speed
1,28.0,169.0,72.0,159,team_sports - ice_hockey
1,26.0,189.0,84.0,194,multi_discipline_combined
1,21.0,165.0,54.0,128,boxing - lighter_classes_speed
1,34.0,177.0,89.0,61,watercraft_racing - sailing
0,33.0,167.0,63.0,102,team_sports - volleyball
1,20.0,172.0,79.0,145,team_sports - football
1,22.0,187.0,82.0,149,watercraft_racing - sailing
1,22.0,180.0,70.0,190,sprint_classes - swimming
1,22.0,172.0,78.0,160,wrestling - middle_classes_mixed
1,23.0,186.0,70.0,72,Uncategorized
1,19.0,162.0,63.0,102,artistic_aesthetic_judged - freestyle_skiing
1,20.0,163.0,55.0,166,wrestling - lighter_classes_speed
0,21.0,183.0,68.0,8,athletics_technical - jumps_and_vault
1,21.0,179.0,73.0,13,endurance_stamina - cross_country_skiing
0,19.0,183.0,68.0,142,sprint_classes - swimming
1,22.0,187.0,79.0,223,endurance_stamina - road_cycling
0,27.0,170.0,64.0,168,fencing
1,22.0,178.0,70.0,35,sprint_classes - swimming
0,22.0,163.0,56.0,129,endurance_stamina - cross_country_skiing
1,20.0,175.0,64.0,166,boxing - lighter_classes_speed
1,26.0,175.0,80.0,166,watercraft_racing - canoeing_kayaking
1,26.0,165.0,73.0,202,Uncategorized
1,39.0,180.0,85.0,8,watercraft_racing - sailing
1,21.0,180.0,70.0,77,fencing
1,20.0,164.0,63.0,196,sprint_classes - athletics
1,22.0,176.0,74.0,74,precision_marksmanship - shooting
1,31.0,183.0,82.0,212,team_sports - volleyball
0,21.0,161.0,52.0,45,team_sports - football
1,22.0,180.0,69.0,79,athletics_technical - jumps_and_vault
1,21.0,184.0,79.0,223,athletics_technical - jumps_and_vault
1,26.0,180.0,100.0,72,winter_sliding_alpine - bobsleigh
0,32.0,176.0,74.0,72,team_sports - handball
1,28.0,176.0,62.0,67,equestrian
0,20.0,175.0,67.0,40,Uncategorized
1,25.0,188.0,85.0,212,team_sports - handball
1,24.0,171.0,62.0,39,endurance_stamina - running
1,19.0,194.0,88.0,49,Uncategorized
1,25.0,177.0,68.0,107,precision_marksmanship - shooting
1,19.0,177.0,72.0,196,Uncategorized
0,22.0,165.0,70.0,51,strength_power_throws
1,26.0,183.0,82.0,212,athletics_technical - jumps_and_vault
1,32.0,171.0,61.0,29,endurance_stamina - running
1,25.0,191.0,93.0,77,watercraft_racing - rowing
1,25.0,184.0,71.0,186,sprint_classes - athletics
0,22.0,163.0,57.0,167,team_sports - hockey
1,19.0,186.0,78.0,210,Uncategorized
1,24.0,172.0,67.0,40,endurance_stamina - cross_country_skiing
1,25.0,175.0,72.0,35,artistic_aesthetic_judged - freestyle_skiing
0,31.0,173.0,68.0,35,team_sports - basketball
1,26.0,185.0,78.0,72,athletics_technical - hurdles_steeplechase
1,40.0,178.0,108.0,12,judo - heavy_classes_power
1,21.0,177.0,60.0,72,boxing - lighter_classes_speed
1,23.0,166.0,57.0,223,wrestling - lighter_classes_speed
1,25.0,163.0,63.0,67,judo - lighter_classes_speed
0,29.0,176.0,68.0,88,team_sports - handball
0,22.0,168.0,64.0,210,endurance_stamina - running
0,13.0,159.0,60.0,102,sprint_classes - swimming
1,30.0,181.0,76.0,210,endurance_stamina - running
0,18.0,170.0,57.0,35,Uncategorized
0,26.0,183.0,82.0,166,watercraft_racing - rowing
1,22.0,173.0,58.0,77,winter_sliding_alpine - ski_jumping
1,27.0,178.0,63.0,61,athletics_technical - hurdles_steeplechase
0,25.0,175.0,67.0,134,team_sports - handball
0,27.0,163.0,48.0,93,endurance_stamina - running
0,23.0,170.0,65.0,72,athletics_technical - hurdles_steeplechase
1,23.0,169.0,58.0,102,watercraft_racing - sailing
1,26.0,202.0,140.0,209,strength_power_throws
1,24.0,186.0,70.0,72,watercraft_racing - rowing
0,27.0,172.0,55.0,98,sprint_classes - athletics
1,43.0,180.0,75.0,142,watercraft_racing - sailing
1,26.0,197.0,94.0,210,team_sports - handball
1,22.0,192.0,83.0,196,racket_net_sports - badminton
1,23.0,188.0,86.0,212,fencing
1,27.0,185.0,82.0,210,multi_discipline_combined
1,22.0,189.0,83.0,210,athletics_technical - jumps_and_vault
1,24.0,185.0,86.0,212,watercraft_racing - rowing
1,24.0,181.0,90.0,31,strength_power_throws
0,21.0,163.0,63.0,88,team_sports - handball
1,24.0,182.0,72.0,19,watercraft_racing - rowing
1,28.0,188.0,86.0,212,winter_sliding_alpine - luge
1,21.0,195.0,98.0,35,multi_discipline_combined
1,33.0,190.0,90.0,142,team_sports - baseball_softball
1,23.0,189.0,88.0,72,watercraft_racing - canoeing_kayaking
1,20.0,178.0,77.0,64,wrestling - middle_classes_mixed
1,21.0,157.0,57.0,153,boxing - lighter_classes_speed
1,22.0,165.0,57.0,107,wrestling - lighter_classes_speed
1,28.0,175.0,59.0,212,athletics_technical - hurdles_steeplechase
1,24.0,173.0,63.0,128,endurance_stamina - running
1,25.0,181.0,79.0,190,multi_discipline_combined
1,29.0,171.0,78.0,12,wrestling - middle_classes_mixed
0,17.0,153.0,44.0,166,artistic_aesthetic_judged - gymnastics
1,21.0,180.0,66.0,98,sprint_classes - athletics
1,27.0,186.0,90.0,28,judo - heavy_classes_power
1,25.0,170.0,66.0,213,judo - lighter_classes_speed
1,23.0,183.0,78.0,77,athletics_technical - jumps_and_vault
1,20.0,185.0,74.0,202,sprint_classes - athletics
1,24.0,188.0,78.0,68,fencing
1,23.0,188.0,75.0,212,athletics_technical - jumps_and_vault
1,19.0,173.0,67.0,212,multi_discipline_combined
0,20.0,172.0,50.0,40,artistic_aesthetic_judged - rhythmic_gymnastics
0,23.0,168.0,60.0,159,sprint_classes - athletics
1,24.0,178.0,95.0,56,judo - heavy_classes_power
0,23.0,166.0,57.0,88,athletics_technical - jumps_and_vault
1,26.0,187.0,75.0,50,team_sports - baseball_softball
0,27.0,161.0,56.0,107,team_sports - hockey
1,23.0,174.0,70.0,166,precision_marksmanship - shooting
1,26.0,163.0,55.0,204,wrestling - lighter_classes_speed
0,32.0,168.0,52.0,166,endurance_stamina - running
1,18.0,161.0,51.0,149,watercraft_racing - rowing
1,27.0,183.0,75.0,35,athletics_technical - jumps_and_vault
1,19.0,176.0,62.0,88,team_sports - football
1,30.0,164.0,61.0,86,team_sports - hockey
0,21.0,158.0,60.0,145,athletics_technical - hurdles_steeplechase
1,24.0,177.0,70.0,61,athletics_technical - hurdles_steeplechase
0,23.0,172.0,68.0,67,team_sports - rugby_sevens
1,30.0,185.0,71.0,212,endurance_stamina - road_cycling
1,22.0,175.0,75.0,88,endurance_stamina - biathlon
1,19.0,184.0,75.0,61,team_sports - hockey
1,23.0,176.0,66.0,187,wrestling - middle_classes_mixed
0,19.0,182.0,75.0,112,strength_power_throws
1,25.0,190.0,87.0,88,team_sports - water_polo
1,22.0,185.0,120.0,209,wrestling - heavy_classes_power
1,38.0,175.0,72.0,45,endurance_stamina - running
0,18.0,182.0,76.0,192,sprint_classes - swimming
1,22.0,170.0,56.0,9,endurance_stamina - cross_country_skiing
1,26.0,166.0,69.0,98,watercraft_racing - sailing
1,26.0,180.0,75.0,204,endurance_stamina - cross_country_skiing
1,27.0,167.0,58.0,37,sprint_classes - athletics
1,21.0,166.0,54.0,107,boxing - lighter_classes_speed
1,29.0,180.0,74.0,58,team_sports - basketball
0,18.0,160.0,59.0,98,team_sports - ice_hockey
1,28.0,185.0,83.0,212,racket_net_sports - tennis
1,22.0,186.0,79.0,28,team_sports - football
0,20.0,173.0,66.0,88,sprint_classes - swimming
1,25.0,165.0,51.0,98,boxing - lighter_classes_speed
0,30.0,155.0,46.0,45,endurance_stamina - running
0,18.0,160.0,46.0,13,racket_net_sports - table_tennis
1,21.0,180.0,68.0,67,artistic_aesthetic_judged - freestyle_skiing
0,15.0,177.0,68.0,40,sprint_classes - swimming
0,23.0,184.0,72.0,187,team_sports - volleyball
1,29.0,172.0,61.0,74,watercraft_racing - sailing
1,26.0,173.0,75.0,149,team_sports - hockey
1,27.0,190.0,87.0,28,sprint_classes - swimming
0,18.0,158.0,41.0,63,endurance_stamina - running
1,20.0,170.0,57.0,151,boxing - lighter_classes_speed
0,21.0,173.0,58.0,190,watercraft_racing - sailing
1,24.0,165.0,58.0,109,endurance_stamina - running
1,24.0,177.0,64.0,142,endurance_stamina - road_cycling
1,18.0,189.0,90.0,142,sprint_classes - swimming
1,28.0,173.0,79.0,98,winter_sliding_alpine - bobsleigh
1,22.0,203.0,101.0,210,team_sports - volleyball
1,21.0,190.0,93.0,12,sprint_classes - swimming
1,24.0,183.0,77.0,212,winter_sliding_alpine - luge
1,26.0,196.0,89.0,166,team_sports - volleyball
1,23.0,171.0,68.0,210,sprint_classes - cycling
1,18.0,181.0,80.0,107,watercraft_racing - canoeing_kayaking
1,20.0,171.0,63.0,168,artistic_aesthetic_judged - freestyle_skiing
1,29.0,170.0,55.0,35,endurance_stamina - running
1,23.0,191.0,93.0,190,team_sports - handball
1,25.0,187.0,83.0,215,team_sports - volleyball
1,22.0,175.0,75.0,17,watercraft_racing - sailing
0,35.0,168.0,54.0,105,endurance_stamina - running
0,30.0,162.0,51.0,126,endurance_stamina - running
1,21.0,183.0,75.0,61,sprint_classes - athletics
1,20.0,182.0,78.0,13,watercraft_racing - sailing
1,20.0,201.0,84.0,182,team_sports - volleyball
1,24.0,169.0,74.0,213,wrestling - middle_classes_mixed
0,24.0,172.0,66.0,142,team_sports - hockey
1,28.0,188.0,102.0,212,winter_sliding_alpine - bobsleigh
0,17.0,175.0,57.0,67,Uncategorized
0,23.0,172.0,72.0,178,winter_sliding_alpine - alpine_skiing
0,22.0,175.0,61.0,212,sprint_classes - swimming
1,22.0,173.0,77.0,190,artistic_aesthetic_judged - freestyle_skiing
1,19.0,169.0,57.0,107,boxing - lighter_classes_speed
1,23.0,174.0,61.0,67,artistic_aesthetic_judged - gymnastics
1,18.0,175.0,78.0,92,wrestling - middle_classes_mixed
0,20.0,170.0,55.0,67,sprint_classes - athletics
1,32.0,178.0,70.0,67,watercraft_racing - rowing
0,25.0,184.0,78.0,49,team_sports - handball
1,16.0,179.0,76.0,154,sprint_classes - swimming
1,24.0,173.0,67.0,98,boxing - middle_classes_mixed
0,34.0,170.0,73.0,212,winter_sliding_alpine - bobsleigh
0,20.0,150.0,44.0,61,artistic_aesthetic_judged - gymnastics
0,17.0,163.0,66.0,210,sprint_classes - swimming
1,27.0,193.0,88.0,159,team_sports - volleyball
0,28.0,176.0,58.0,28,fencing
1,23.0,177.0,75.0,77,watercraft_racing - canoeing_kayaking
1,26.0,201.0,75.0,15,sprint_classes - cycling
1,22.0,178.0,76.0,187,watercraft_racing - rowing
1,19.0,176.0,60.0,215,endurance_stamina - road_cycling
1,18.0,161.0,57.0,145,boxing - lighter_classes_speed
1,27.0,175.0,68.0,13,team_sports - ice_hockey
0,25.0,182.0,78.0,77,winter_sliding_alpine - alpine_skiing
1,18.0,196.0,88.0,147,sprint_classes - swimming
1,21.0,184.0,89.0,190,team_sports - ice_hockey
1,25.0,188.0,136.0,212,strength_power_throws
1,19.0,176.0,73.0,201,weightlifting - middle_classes
1,25.0,182.0,82.0,149,watercraft_racing - rowing
1,30.0,176.0,72.0,168,endurance_stamina - biathlon
1,18.0,166.0,60.0,121,judo - middle_classes_mixed
1,27.0,200.0,85.0,35,team_sports - volleyball
0,24.0,190.0,81.0,35,team_sports - basketball
1,21.0,186.0,78.0,98,athletics_technical - hurdles_steeplechase
1,19.0,198.0,82.0,12,sprint_classes - swimming
1,24.0,200.0,104.0,187,winter_sliding_alpine - bobsleigh
1,16.0,182.0,74.0,102,sprint_classes - swimming
1,20.0,182.0,75.0,72,multi_discipline_combined
1,25.0,175.0,68.0,212,artistic_aesthetic_judged - figure_skating
1,22.0,181.0,80.0,223,team_sports - football
1,31.0,182.0,78.0,12,team_sports - baseball_softball
1,23.0,191.0,87.0,12,team_sports - hockey
0,30.0,172.0,59.0,35,endurance_stamina - triathlon
1,26.0,196.0,94.0,88,team_sports - water_polo
1,25.0,185.0,82.0,12,team_sports - water_polo
1,25.0,175.0,62.0,159,watercraft_racing - sailing
1,21.0,187.0,87.0,107,team_sports - handball
1,34.0,180.0,78.0,53,Uncategorized
1,22.0,192.0,79.0,79,team_sports - football
1,25.0,193.0,89.0,102,team_sports - volleyball
1,25.0,176.0,69.0,212,endurance_stamina - road_cycling
1,27.0,182.0,76.0,187,winter_sliding_alpine - alpine_skiing
1,20.0,168.0,63.0,70,team_sports - football
1,32.0,172.0,78.0,204,watercraft_racing - sailing
0,21.0,160.0,53.0,40,artistic_aesthetic_judged - diving
1,20.0,188.0,77.0,145,sprint_classes - athletics
1,28.0,197.0,85.0,35,team_sports - water_polo
1,24.0,178.0,70.0,98,endurance_stamina - road_cycling
1,27.0,185.0,75.0,53,endurance_stamina - road_cycling
0,19.0,175.0,64.0,166,fencing
1,22.0,177.0,66.0,87,team_sports - football
1,24.0,190.0,97.0,98,strength_power_throws
1,26.0,187.0,85.0,62,wrestling - middle_classes_mixed
1,18.0,180.0,72.0,160,endurance_stamina - longer_middle_swimming
1,30.0,197.0,95.0,215,team_sports - volleyball
1,27.0,164.0,48.0,3,boxing - lighter_classes_speed
0,26.0,160.0,55.0,203,athletics_technical - jumps_and_vault
0,19.0,170.0,59.0,160,precision_marksmanship - archery
1,29.0,180.0,74.0,102,team_sports - baseball_softball
1,30.0,190.0,70.0,142,watercraft_racing - rowing
1,28.0,183.0,110.0,66,watercraft_racing - sailing
1,26.0,191.0,78.0,210,athletics_technical - jumps_and_vault
1,28.0,188.0,100.0,13,team_sports - ice_hockey
0,19.0,167.0,56.0,35,sprint_classes - athletics
1,21.0,185.0,74.0,45,watercraft_racing - sailing
1,23.0,178.0,67.0,102,fencing
1,24.0,186.0,95.0,210,sprint_classes - speed_skating
1,26.0,204.0,96.0,35,watercraft_racing - sailing
1,21.0,183.0,69.0,28,athletics_technical - jumps_and_vault
1,23.0,198.0,98.0,167,sprint_classes - swimming
1,36.0,185.0,84.0,212,team_sports - volleyball
0,27.0,156.0,48.0,128,artistic_aesthetic_judged - gymnastics
1,25.0,160.0,56.0,104,wrestling - lighter_classes_speed
0,17.0,170.0,50.0,96,artistic_aesthetic_judged - rhythmic_gymnastics
1,24.0,180.0,81.0,53,watercraft_racing - sailing
1,30.0,180.0,64.0,35,athletics_technical - hurdles_steeplechase
1,25.0,178.0,72.0,64,racket_net_sports - badminton
0,30.0,168.0,56.0,77,endurance_stamina - biathlon
1,20.0,170.0,71.0,151,team_sports - hockey
1,22.0,185.0,77.0,212,artistic_aesthetic_judged - snowboarding
1,31.0,173.0,64.0,202,sprint_classes - athletics
1,25.0,196.0,97.0,142,watercraft_racing - rowing
1,23.0,178.0,72.0,210,endurance_stamina - biathlon
0,33.0,165.0,50.0,77,endurance_stamina - running
0,25.0,164.0,47.0,196,endurance_stamina - running
0,15.0,149.0,45.0,212,artistic_aesthetic_judged - gymnastics
1,19.0,170.0,60.0,63,endurance_stamina - running
1,23.0,186.0,90.0,66,team_sports - ice_hockey
1,22.0,180.0,73.0,212,sprint_classes - athletics
0,22.0,157.0,56.0,35,sprint_classes - athletics
1,24.0,170.0,54.0,31,boxing - lighter_classes_speed
1,22.0,178.0,70.0,168,sprint_classes - speed_skating
1,22.0,167.0,68.0,210,multi_discipline_combined
1,23.0,180.0,78.0,68,winter_sliding_alpine - bobsleigh
0,30.0,165.0,65.0,104,team_sports - rugby_sevens
1,25.0,183.0,106.0,212,strength_power_throws
1,23.0,185.0,80.0,19,athletics_technical - hurdles_steeplechase
0,19.0,178.0,68.0,103,endurance_stamina - cross_country_skiing
0,22.0,153.0,47.0,129,endurance_stamina - running
1,25.0,195.0,90.0,77,judo - middle_classes_mixed
1,20.0,180.0,70.0,17,sprint_classes - athletics
0,22.0,178.0,98.0,168,strength_power_throws
1,26.0,185.0,84.0,223,team_sports - handball
1,19.0,170.0,53.0,128,endurance_stamina - running
0,18.0,162.0,49.0,13,artistic_aesthetic_judged - synchronized_swimming
1,26.0,183.0,77.0,100,sprint_classes - athletics
1,22.0,174.0,82.0,112,winter_sliding_alpine - luge
1,21.0,182.0,85.0,88,watercraft_racing - canoeing_kayaking
1,25.0,189.0,77.0,210,watercraft_racing - rowing
1,27.0,175.0,80.0,61,team_sports - hockey
1,26.0,185.0,136.0,100,strength_power_throws
1,18.0,179.0,63.0,63,endurance_stamina - running
1,26.0,183.0,110.0,12,watercraft_racing - sailing
1,21.0,179.0,85.0,57,sprint_classes - athletics
0,19.0,160.0,47.0,161,artistic_aesthetic_judged - gymnastics
1,25.0,189.0,97.0,67,winter_sliding_alpine - alpine_skiing
1,24.0,174.0,71.0,35,team_sports - hockey
1,20.0,175.0,68.0,61,team_sports - football
0,48.0,170.0,68.0,212,team_sports - curling
0,22.0,168.0,62.0,40,athletics_technical - jumps_and_vault
1,22.0,172.0,85.0,42,weightlifting - middle_classes
0,20.0,168.0,55.0,79,endurance_stamina - running
1,22.0,152.0,47.0,50,Uncategorized
0,18.0,164.0,61.0,190,winter_sliding_alpine - luge
1,27.0,178.0,79.0,212,winter_sliding_alpine - bobsleigh
1,30.0,180.0,75.0,13,watercraft_racing - rowing
